grid_id,lat,lon,total_vehicles,avg_speed,total_pce_volume,total_crawling,cluster
37.9826_23.7349,37.982638791631075,23.73494361356345,881,25.46174903189027,3828.5,15,2
37.9826_23.735,37.982601088967385,23.735005315863624,4363,20.266999355782236,225537.5,24428,2
37.9826_23.7351,37.982576092924425,23.735117335053793,4664,7.672657340983855,239197.5,158923,2
37.9826_23.7352,37.98259786077948,23.735192984991354,3452,5.9424299508426595,551566.5,391109,0
37.9826_23.7353,37.98263091710953,23.735279581464475,3135,11.399694169447795,156931.5,86138,2
37.9826_23.7354,37.98263952577378,23.73535841384405,79,18.556661718810414,10639.0,8638,2
37.9826_23.7359,37.9825515,23.735945666666666,1,13.272016666666666,6.0,0,2
37.9826_23.736,37.98257104142012,23.736004550295856,21,21.25452795857988,773.0,0,2
37.9826_23.7361,37.982601265151516,23.736066840909093,11,16.148814393939396,151.5,0,2
37.9827_23.729,37.98269626926214,23.729031053938602,283,12.603150152182788,9017.0,1650,1
37.9827_23.7291,37.982692546796066,23.729088757422325,200,8.067562048334342,36771.5,60280,1
37.9827_23.7292,37.98272186605641,23.729232918353024,1539,10.691873213416086,51134.0,47020,1
37.9827_23.7293,37.9827089153126,23.729308248689687,14451,28.243701911467458,380792.5,49666,0
37.9827_23.7294,37.98268604055908,23.72938226188723,11080,23.474895375757068,220447.5,14042,0
37.9827_23.7295,37.98268549389636,23.729468648615946,581,13.746014874054984,15013.5,846,1
37.9827_23.7296,37.98273742581569,23.729558770141697,64,19.56510708428433,294.5,0,1
37.9827_23.7307,37.982719589136074,23.73073446659819,20,11.924477397578634,394.0,135,1
37.9827_23.7308,37.982723128029875,23.730827425586412,6845,46.08103833389116,59810.5,489,0
37.9827_23.7309,37.98270226580481,23.730902970689296,13067,37.17350526032361,300445.5,23248,0
37.9827_23.731,37.98269020103926,23.7309827845589,5140,13.067505349461007,299150.5,94566,0
37.9827_23.7311,37.98266839188876,23.731060466565825,15,7.017433634206177,1248.0,1611,1
37.9827_23.732,37.98273495272581,23.732038434123577,267,18.3301264889256,4102.5,242,2
37.9827_23.7321,37.98268918266818,23.732083947824943,273,16.02551577003458,41597.0,36067,2
37.9827_23.7322,37.982672053268765,23.732162898254643,3,7.704147331517352,51.5,0,2
37.9827_23.7325,37.982718694915256,23.732528254237288,2,20.07848474576271,47.5,0,2
37.9827_23.7326,37.982659012129865,23.73261919963925,5,22.346780396825398,5294.0,10489,2
37.9827_23.7327,37.98265677421247,23.732733483719368,1510,9.09993809467348,44215.0,27790,2
37.9827_23.7328,37.98267956911661,23.732807175706974,3443,8.057713850194515,471604.0,276770,0
37.9827_23.7329,37.982717850351726,23.732896808839953,3587,6.893078918273185,564204.5,369334,0
37.9827_23.733,37.982739998622904,23.732968263602906,1806,6.621748988070101,81420.5,60238,2
37.9827_23.7331,37.982731991297975,23.733101612520905,187,15.631898639774858,3584.5,310,2
37.9827_23.7332,37.98272955644623,23.73321815074475,51,12.35142664341066,1054.0,30,2
37.9827_23.7333,37.98272627354641,23.73331936877876,4796,19.04521625517443,128925.5,56333,2
37.9827_23.7334,37.98269515933019,23.733393273589655,8186,28.1430387141824,269942.5,17202,0
37.9827_23.7335,37.98265851104374,23.73345704098701,2156,28.176149119057975,10095.0,188,2
37.9827_23.7337,37.98272371682243,23.73372805140187,275,28.66075086448598,4108.5,0,2
37.9827_23.7338,37.98269169635854,23.733789569907962,402,28.204664777911162,11716.0,0,2
37.9827_23.7339,37.982654027027024,23.73385327027027,15,25.161737837837837,27.5,0,2
37.9827_23.734,37.982659817515994,23.734033232759884,350,21.136748780646926,3605.0,144,2
37.9827_23.7341,37.98269047221787,23.73410116880408,357,19.513876995884225,17006.5,3729,2
37.9827_23.7342,37.98272315323057,23.734185618869162,365,12.920067103464941,93752.5,95950,2
37.9827_23.7343,37.98273938624331,23.734262244959144,7,5.51825025853667,20283.0,22363,2
37.9827_23.7345,37.98271374101249,23.734504212484193,36,1.0268643836219935,159665.5,157175,2
37.9827_23.7346,37.982725682721245,23.734572776392973,18,1.6571285642387568,129810.0,126167,2
37.9827_23.7348,37.982745451696545,23.73484586174604,52,26.676891776950058,107.5,0,2
37.9827_23.7349,37.982709120819685,23.73491564488956,4128,21.895061536442626,195275.0,43694,2
37.9827_23.735,37.9826749880315,23.734967168303715,3139,10.472441737548628,128273.0,101743,2
37.9827_23.7351,37.982725683569186,23.7351370711478,198,19.41939237421384,2487.5,14,2
37.9827_23.7352,37.982655186037505,23.73524262332141,433,19.564692286779394,17270.0,1352,2
37.9827_23.7353,37.98266823020833,23.735313734198215,3105,16.215313329230316,124262.0,50638,2
37.9827_23.7354,37.98269987152545,23.735395539801505,3021,19.85678289212992,140627.0,37942,2
37.9827_23.7355,37.98273156998091,23.735479066178566,2582,20.19965088004131,58968.0,21724,2
37.9827_23.7356,37.982743602037004,23.73555718520503,22,10.993840945444449,13573.5,14122,2
37.9827_23.7357,37.9827035,23.735651500000003,1,10.69515,1.0,0,2
37.9828_23.7276,37.982833,23.7276495,1,29.97195,1.0,0,1
37.9828_23.7277,37.982837277777776,23.727668083333334,5,30.507694444444446,47.0,0,1
37.9828_23.729,37.982792965743585,23.729038710660237,213,10.599709349193848,8291.0,1924,1
37.9828_23.7291,37.98281552217503,23.72911163466126,696,6.317073729642589,96473.0,85784,1
37.9828_23.7292,37.98281021155766,23.729211732430237,13682,23.22535257074461,363605.5,90160,0
37.9828_23.7293,37.98278730235196,23.729281491414284,12970,26.183099862690273,292785.0,6492,0
37.9828_23.7294,37.98275959837118,23.729364298147,37,21.33128535377276,283.5,9,1
37.9828_23.7295,37.98275100000001,23.7295465,2,38.8708,3.5,0,1
37.9828_23.7296,37.98276259162022,23.729585561343065,8,23.342136343505825,226.5,0,1
37.9828_23.7297,37.982803524983225,23.72969237290409,4,24.4374192991281,118.0,0,1
37.9828_23.7298,37.98284024,23.72977085,2,25.078601666666664,53.0,0,1
37.9828_23.7306,37.9828363350776,23.73063445576812,19,12.852571307278538,318.5,177,1
37.9828_23.7307,37.982828718721,23.73072687079359,5902,42.82579914383369,40236.5,6809,0
37.9828_23.7308,37.982803836739585,23.73080345349448,13093,39.46684922517635,266346.5,10050,0
37.9828_23.7309,37.982796087142276,23.73089473448692,6168,11.231915943444609,500010.0,221844,0
37.9828_23.731,37.98275826469496,23.73095766517436,72,5.476702112870705,30960.0,22901,1
37.9828_23.7311,37.982761780487806,23.731058731707314,1,6.5409,20.5,0,1
37.9828_23.7319,37.98284604533351,23.731945582515074,198,18.103407746368354,824.5,5,2
37.9828_23.732,37.98281044330873,23.732000914250268,404,12.025937814240724,33484.0,12814,2
37.9828_23.7321,37.98283030470964,23.732057443020864,92,7.294911429413299,8292.0,15600,2
37.9828_23.7322,37.98282844444444,23.732185444444447,1,76.59977777777777,9.0,0,2
37.9828_23.7324,37.98283035,23.7324329,1,25.37965,20.0,0,2
37.9828_23.7325,37.98277796774193,23.732478548387096,1,23.51591935483871,31.0,0,2
37.9828_23.7329,37.98275817692888,23.732932886756036,1765,4.786358055744694,117668.5,82796,2
37.9828_23.733,37.982783259143616,23.733007511472866,3461,3.981089909341139,768897.0,573837,0
37.9828_23.7331,37.98281798875065,23.7330901573074,3617,4.327666456806544,697804.0,569800,0
37.9828_23.7332,37.98283289233874,23.73320364667931,3712,14.365211425396108,99821.0,20272,2
37.9828_23.7333,37.98280130612203,23.733297204607943,8341,24.644066261335137,314790.5,27087,0
37.9828_23.7334,37.98276989771317,23.733364406117346,3294,27.81939670445566,35830.5,2533,2
37.9828_23.7335,37.982841546875,23.733510859375,3,11.9838125,39.5,0,2
37.9828_23.7336,37.98283012910098,23.7336339859395,233,28.965465061781,2177.5,0,2
37.9828_23.7337,37.98279731888702,23.73369575934154,402,28.777583472940492,13014.0,0,2
37.9828_23.7338,37.982760572769955,23.733757147887324,123,26.586088732394366,727.0,25,2
37.9828_23.734,37.982752,23.733955,1,12.56698,2.5,0,2
37.9828_23.7342,37.98275990607276,23.73423375525572,359,18.239442102693417,12477.5,8752,2
37.9828_23.7343,37.98279027003572,23.734296467796348,367,15.936838902733475,37177.0,44293,2
37.9828_23.7344,37.982820625132675,23.73439358348911,386,13.752490788555397,57195.0,46429,2
37.9828_23.7345,37.982796027428066,23.734498646922066,71,4.60240715872962,151796.5,152940,2
37.9828_23.7346,37.98280506117876,23.734602918566495,66,0.632577446067106,289555.5,282199,2
37.9828_23.7347,37.98282192697933,23.734675889031493,56,1.797918551187573,148750.0,139117,2
37.9828_23.7348,37.9828171162365,23.73482181202013,4124,23.747605078864026,122483.5,5892,2
37.9828_23.7349,37.98277797851736,23.734877626924142,4048,13.885523172935375,216858.0,157899,2
37.9828_23.735,37.98284048479427,23.7350422039356,73,22.103152415026834,496.5,0,2
37.9828_23.7351,37.982800465577675,23.735101632828517,205,15.282929369750677,14963.5,3442,2
37.9828_23.7352,37.98275507058823,23.735153311764705,35,13.087304117647058,165.5,39,2
37.9828_23.7353,37.982759369836955,23.735328075271738,80,5.356242853260869,3426.5,2451,2
37.9828_23.7354,37.982756228043634,23.73543512662089,201,11.932982883231952,17864.0,10567,2
37.9828_23.7355,37.98276385013372,23.735510955436048,2116,22.901520981605966,45294.5,10896,2
37.9828_23.7356,37.98279598364525,23.735586760845443,1372,23.288935106707253,53313.0,8271,2
37.9828_23.7357,37.98283362679959,23.735673118716168,850,27.214278658886492,13329.0,196,2
37.9829_23.7277,37.982905929193905,23.72768505337691,6,31.21319989106754,218.0,0,1
37.9829_23.729,37.98290093159426,23.729038499900085,93,8.89525544138202,5164.5,8444,1
37.9829_23.7291,37.98290938990897,23.729114964336965,7307,19.005532937330962,213025.0,42770,0
37.9829_23.7292,37.98289606261865,23.729191446832893,14916,24.544427343811787,467681.0,5510,0
37.9829_23.7293,37.98286517804523,23.72925903315868,929,25.144966076993633,5008.5,114,1
37.9829_23.7294,37.98288711109041,23.72937172168405,4,12.74071027074019,70.5,0,1
37.9829_23.7295,37.98288069105691,23.729500398373983,1,6.424843089430895,61.5,0,1
37.9829_23.7296,37.98287920472441,23.729600283464567,1,6.27751968503937,63.5,0,1
37.9829_23.7297,37.982888793650794,23.729699944444445,1,6.32430238095238,63.0,0,1
37.9829_23.7298,37.98288192464678,23.729796756410256,3,22.589574725274726,96.5,0,1
37.9829_23.7299,37.98291764739884,23.729896294797687,2,9.693253179190751,119.0,0,1
37.9829_23.73,37.982927793831166,23.729999067099566,2,11.32095238095238,86.0,0,1
37.9829_23.7305,37.98293609486858,23.730535243178473,17,10.482878331324628,714.0,528,1
37.9829_23.7306,37.982925481455744,23.730631928075006,3280,37.921535388580295,28493.0,15981,2
37.9829_23.7307,37.98290634476129,23.730705991872785,12708,38.52006666652223,251709.0,18906,0
37.9829_23.7308,37.982895882259044,23.730799214900536,6965,15.738551018900576,481636.5,231800,0
37.9829_23.7309,37.98286258259326,23.730863979255975,48,2.8841244489075164,77196.0,75241,1
37.9829_23.731,37.98285554545455,23.730956636363636,1,13.387054545454545,5.5,0,1
37.9829_23.7318,37.9829454873106,23.73184723087121,17,20.132421600378787,53.0,0,2
37.9829_23.7319,37.98289986225937,23.731903667196004,323,17.43767460246712,20380.0,554,2
37.9829_23.732,37.982861766397846,23.731987116699422,143,9.919174336337575,6211.0,10293,2
37.9829_23.7321,37.9828609785342,23.732068714098048,138,11.211373305638437,2163.5,899,2
37.9829_23.7322,37.98291243893704,23.732213424843508,10,35.97030722192127,137.5,0,2
37.9829_23.7323,37.98293112087912,23.732298901831502,5,46.89430501831502,53.5,0,2
37.9829_23.7324,37.98291357051282,23.732370887820515,2,47.72902948717948,43.0,0,2
37.9829_23.733,37.982947,23.733048,1,12.63734,2.5,0,2
37.9829_23.7331,37.98288115149024,23.733125109243034,3237,9.838940181986422,85522.0,53409,2
37.9829_23.7332,37.9828971750329,23.733207364659037,10013,21.16912592978878,380380.5,26523,0
37.9829_23.7333,37.982909374787134,23.7332844415604,7922,17.942405585435203,224193.0,59170,0
37.9829_23.7334,37.982939055288696,23.733365098099007,611,12.722348342684906,52091.0,38159,2
37.9829_23.7335,37.9829345676929,23.733467333310625,210,7.124364587781224,7323.5,2671,2
37.9829_23.7336,37.982901957792635,23.733601010289682,416,26.62922263730502,14415.0,0,2
37.9829_23.7337,37.9828663082621,23.73366380740741,159,28.791925014245013,1549.0,0,2
37.9829_23.7338,37.982930626470186,23.733819039733387,27,2.646491025995422,71231.0,70187,2
37.9829_23.7339,37.98290460870499,23.733890344164738,15,0.5262219370439487,94479.0,93652,2
37.9829_23.7343,37.982861571428565,23.734342285714288,1,17.2276,3.5,0,2
37.9829_23.7344,37.98286132999997,23.734430155371587,349,19.762952852932074,5108.0,1110,2
37.9829_23.7345,37.9828969481728,23.734506414681004,356,15.028053895306238,45008.5,31710,2
37.9829_23.7346,37.982921150433256,23.734588644805875,359,8.236137158725535,103136.5,122241,2
37.9829_23.7347,37.982914979232184,23.73472196285509,3980,17.929599859423657,118837.5,49135,2
37.9829_23.7348,37.98289119601271,23.734783018384128,4119,13.750010314649817,266199.5,151699,2
37.9829_23.7349,37.98289607355365,23.734896938606322,16,10.3525166393109,5826.0,11538,2
37.9829_23.735,37.982904459534524,23.735008141940426,207,21.077428790345753,10259.5,146,2
37.9829_23.7351,37.98285967820393,23.73505847801684,127,19.85087942001871,1068.0,0,2
37.9829_23.7355,37.982858124161076,23.735533043624162,101,23.5696418344519,775.5,0,2
37.9829_23.7356,37.98286106954342,23.735629246810944,142,19.315494200316706,3677.5,0,2
37.9829_23.7357,37.98286760635272,23.735712591195362,679,25.00762413949262,12232.0,1130,2
37.9829_23.7358,37.98289209094705,23.735771469830066,465,25.87239379108236,8823.5,0,2
37.9829_23.7359,37.982920592,23.735854608,51,25.0469904,110.5,0,2
37.982_23.7298,37.9820349085425,23.729838837480933,2442,28.52226104888559,22508.0,1136,1
37.982_23.7299,37.982006241836174,23.72990943316911,12857,25.98203266188232,381424.0,78519,0
37.982_23.73,37.981987033132285,23.729980933349367,9380,16.848283156294308,298385.5,139746,0
37.982_23.7301,37.98197021739131,23.73006556521739,1,20.384865217391305,11.5,0,1
37.982_23.7302,37.9820437,23.7301586,1,13.34733,5.0,0,1
37.982_23.7308,37.98196005828164,23.730831169840673,236,12.195207315139136,12505.5,7827,2
37.982_23.7309,37.981995326758316,23.73090533198498,258,7.843345576451268,47425.0,32178,2
37.982_23.731,37.9820342678551,23.73098341854437,260,6.491910818962998,32850.5,24408,2
37.982_23.7311,37.982048213235295,23.7310545,11,13.858134803921569,46.0,0,2
37.982_23.7313,37.982027159460294,23.731327600880586,14,11.701423438523657,351.5,12,2
37.982_23.7314,37.9820178166551,23.73142631240235,6667,40.48763512403971,80517.0,39538,0
37.982_23.7315,37.98199947764123,23.731500696907887,13253,39.47723926839342,260302.5,4736,0
37.982_23.7316,37.98199583043389,23.7316086484795,7137,12.766151048854592,359417.0,124049,0
37.982_23.7317,37.98199120340546,23.73166912938631,194,7.924873440177171,16601.5,29336,2
37.982_23.7338,37.98203541369583,23.733843170905768,145,9.627409287329248,2196.0,2952,2
37.982_23.7339,37.98201207467689,23.733905547357235,8125,16.221672699659813,301793.0,85319,0
37.982_23.734,37.981989768887246,23.73399157997494,9212,22.54367114456324,281926.5,34851,0
37.982_23.7341,37.982025878873756,23.73410207947402,3313,7.307357239602071,381676.5,262752,0
37.982_23.7342,37.98204025065096,23.734168490466697,630,6.1716387632541725,60146.0,46300,2
37.982_23.7343,37.982038529568996,23.734268647337274,382,12.91371598637279,18819.5,3702,2
37.982_23.7344,37.98199033520323,23.73438890425481,387,13.331879914428333,23620.5,8335,2
37.982_23.7345,37.9819655,23.734466716216218,2,6.35862027027027,37.0,0,2
37.982_23.7349,37.98195166666667,23.734945,1,23.296066666666665,1.5,0,2
37.982_23.735,37.98195592989874,23.735037204994526,53,34.14113670634921,483.5,0,2
37.982_23.7351,37.981966446965494,23.735117237820937,554,18.581641674153246,31003.5,12068,2
37.982_23.7352,37.98199775854346,23.735205334874838,552,13.76131441728775,54410.0,24238,2
37.982_23.7353,37.982031033599014,23.735286367213394,498,9.679852292124696,23676.5,16358,2
37.982_23.7354,37.982031935430086,23.73543358418535,1981,5.482605831680969,100819.5,96656,2
37.982_23.7355,37.98200403687799,23.735490524236496,3747,7.26047380873245,586864.0,354316,0
37.982_23.7356,37.981958756138226,23.735555183751345,412,11.349218366591282,27590.0,22078,2
37.982_23.7357,37.98201950482586,23.735722911735905,177,17.742893425653936,7321.5,510,2
37.982_23.7358,37.98197753206692,23.735780371383758,188,8.617759672359707,11791.5,5892,2
37.9831_23.7277,37.98312413778266,23.72773713291759,129,21.195824052407367,11799.5,3733,1
37.9831_23.7278,37.98313362052048,23.727773129363637,346,20.58426262098476,34191.0,20247,1
37.9831_23.7287,37.983129733333335,23.728739366666666,1,13.404373333333332,30.0,0,1
37.9831_23.7288,37.983143664577774,23.72883593879598,3,5.195663445631803,6948.5,13812,1
37.9831_23.7289,37.98312856883333,23.728923326617924,3358,8.145397177255658,220753.5,137709,1
37.9831_23.729,37.983098614452715,23.72900641770088,10310,7.32122213312176,1069317.5,745532,0
37.9831_23.7291,37.9830797392182,23.72906694004555,4605,8.592069004795489,159767.5,140359,1
37.9831_23.7292,37.98310938928736,23.72919556149568,5947,7.957898671825293,642738.0,496310,0
37.9831_23.7293,37.983129661756195,23.729259409507776,31,14.182546539662571,651.5,186,1
37.9831_23.7302,37.98308724736556,23.73023050988263,142,16.487318303678496,1135.5,0,1
37.9831_23.7303,37.983122089403885,23.730324329304,297,17.23171620865694,11427.0,140,1
37.9831_23.7304,37.98313552339608,23.73040116287228,1945,11.517904576245744,20717.5,16818,1
37.9831_23.7305,37.983100347194515,23.730517552415364,10503,18.929694775579726,384954.5,229602,0
37.9831_23.7306,37.983103995611884,23.73059749694793,10616,9.59783766597529,857018.0,518008,0
37.9831_23.7307,37.9830745264603,23.73067048895605,1736,5.830508786452614,157952.5,129291,1
37.9831_23.7308,37.98306247126437,23.730799,1,2.6967310344827586,43.5,86,1
37.9831_23.7317,37.98311428218423,23.731722320911054,144,20.959894145626336,5373.5,45,2
37.9831_23.7318,37.9830673423837,23.731763959587628,157,19.815085215578133,3050.0,79,2
37.9831_23.7321,37.983147775,23.732113325,1,3.9496175,40.0,40,2
37.9831_23.7322,37.98310995833333,23.732184816666667,1,9.772761666666666,120.0,7,2
